Conversion Block Name                                                           	Avg Time(ms)	Avg User(ms)	Avg Sys(ms)	Total Ctx Sw
BGR24 to YUYV - bt.709 - SSE2 - avg resampling                                  	  4.779789	  4.759530	  0.029360	         0
BGR24 to YUYV - FR - NON-SSE - fast resampling                                  	 11.004337	 10.972630	  0.040150	         0
BGR24 to YUYV - bt.601 - NON-SSE - fast resampling                              	 11.000817	 10.967670	  0.041690	         0
BGR24 to YUYV - bt.709 - NON-SSE - fast resampling                              	 11.012922	 10.978240	  0.043460	         0
BGR24 to YUYV - FR - NON-SSE - avg resampling                                   	 13.204855	 13.169870	  0.043490	         0
BGR24 to YUYV - bt.601 - NON-SSE - avg resampling                               	 13.212977	 13.177720	  0.043800	         0
BGR24 to YUYV - bt.709 - NON-SSE - avg resampling                               	 13.221016	 13.185400	  0.044090	         0

BGR24 to UYVY - FR - SSE2/SSSE3 - fast resampling                               	  1.694794	  1.680350	  0.024040	         0
BGR24 to UYVY - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.723578	  1.708620	  0.024570	         0
BGR24 to UYVY - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.720639	  1.706060	  0.024030	         0
BGR24 to UYVY - FR - SSE2/SSSE3 - avg resampling                                	  2.322126	  2.305990	  0.025560	         0
BGR24 to UYVY - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.427861	  2.411900	  0.025500	         0
BGR24 to UYVY - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.427809	  2.411050	  0.026230	         0
BGR24 to UYVY - FR - SSE2 - fast resampling                                     	  4.101854	  4.083950	  0.027090	         0
BGR24 to UYVY - bt.601 - SSE2 - fast resampling                                 	  4.177034	  4.158090	  0.028220	         0
BGR24 to UYVY - bt.709 - SSE2 - fast resampling                                 	  4.179090	  4.159780	  0.028490	         0
BGR24 to UYVY - FR - SSE2 - avg resampling                                      	  4.999677	  4.972100	  0.031000	         2
BGR24 to UYVY - bt.601 - SSE2 - avg resampling                                  	  4.767799	  4.745730	  0.031180	         0
BGR24 to UYVY - bt.709 - SSE2 - avg resampling                                  	  4.775405	  4.752010	  0.031520	         1
BGR24 to UYVY - FR - NON-SSE - fast resampling                                  	 10.500251	 10.472740	  0.036080	         0
BGR24 to UYVY - bt.601 - NON-SSE - fast resampling                              	 10.496879	 10.464660	  0.040760	         0
BGR24 to UYVY - bt.709 - NON-SSE - fast resampling                              	 10.512018	 10.483010	  0.037610	         0
BGR24 to UYVY - FR - NON-SSE - avg resampling                                   	 13.845766	 13.810420	  0.044020	         0
BGR24 to UYVY - bt.601 - NON-SSE - avg resampling                               	 13.845052	 13.811610	  0.042040	         0
BGR24 to UYVY - bt.709 - NON-SSE - avg resampling                               	 13.850008	 13.814410	  0.044200	         0

BGR24 to YUV422P - FR - SSE2/SSSE3 - fast resampling                            	  1.815061	  1.799910	  0.024690	         0
BGR24 to YUV422P - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.836034	  1.820230	  0.025170	         0
BGR24 to YUV422P - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.840323	  1.825360	  0.024360	         0
BGR24 to YUV422P - FR - SSE2/SSSE3 - avg resampling                             	  2.447601	  2.434020	  0.023070	         0
BGR24 to YUV422P - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.517236	  2.500970	  0.025800	         0
BGR24 to YUV422P - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.513944	  2.498960	  0.024390	         0
BGR24 to YUV422P - FR - SSE2 - fast resampling                                  	  4.214513	  4.197980	  0.025850	         0
BGR24 to YUV422P - bt.601 - SSE2 - fast resampling                              	  4.133631	  4.113450	  0.029430	         0
BGR24 to YUV422P - bt.709 - SSE2 - fast resampling                              	  4.136987	  4.115030	  0.031240	         0
BGR24 to YUV422P - FR - SSE2 - avg resampling                                   	  4.615022	  4.595130	  0.029200	         0
BGR24 to YUV422P - bt.601 - SSE2 - avg resampling                               	  4.571382	  4.550030	  0.030380	         0
BGR24 to YUV422P - bt.709 - SSE2 - avg resampling                               	  4.576640	  4.556420	  0.029310	         0
BGR24 to YUV422P - FR - NON-SSE - fast resampling                               	 11.455053	 11.424600	  0.039060	         0
BGR24 to YUV422P - bt.601 - NON-SSE - fast resampling                           	 11.465864	 11.437780	  0.036450	         1
BGR24 to YUV422P - bt.709 - NON-SSE - fast resampling                           	 11.454509	 11.423860	  0.039210	         0
BGR24 to YUV422P - FR - NON-SSE - avg resampling                                	 14.269729	 14.234300	  0.043910	         0
BGR24 to YUV422P - bt.601 - NON-SSE - avg resampling                            	 14.249630	 14.217900	  0.040160	         0
BGR24 to YUV422P - bt.709 - NON-SSE - avg resampling                            	 14.256568	 14.221370	  0.043710	         0

BGR24 to YUV420P - FR - SSE2/SSSE3 - fast resampling                            	  1.891295	  1.876930	  0.023410	         0
BGR24 to YUV420P - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.912358	  1.897820	  0.023770	         0
BGR24 to YUV420P - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.932986	  1.917160	  0.024710	         0
BGR24 to YUV420P - FR - SSE2 - fast resampling                                  	  3.994583	  3.975110	  0.028400	         0
BGR24 to YUV420P - bt.601 - SSE2 - fast resampling                              	  4.009380	  3.992870	  0.025420	         0
BGR24 to YUV420P - bt.709 - SSE2 - fast resampling                              	  4.010862	  3.994780	  0.025000	         0
BGR24 to YUV420P - FR - NON-SSE - fast resampling                               	  9.791012	  9.765460	  0.034050	         0
BGR24 to YUV420P - bt.601 - NON-SSE - fast resampling                           	 10.543071	 10.513630	  0.037850	         0
BGR24 to YUV420P - bt.709 - NON-SSE - fast resampling                           	 10.539076	 10.509450	  0.037960	         0

BGR24 to v210 - Fr - SSE2/SSSE3/SSE41 - fast resampling                         	  3.024896	  3.005700	  0.028580	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  3.016610	  2.998590	  0.027180	         0
BGR24 to v210 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  3.007697	  2.991230	  0.025910	         0
BGR24 to v210 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  3.690230	  3.670970	  0.028560	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.720182	  3.701020	  0.028440	         0
BGR24 to v210 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.715315	  3.696250	  0.028260	         0
BGR24 to v210 - FR - SSE2/SSSE3 - fast resampling                               	  3.065642	  3.048730	  0.026230	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3 - fast resampling                           	  3.079883	  3.061760	  0.027320	         0
BGR24 to v210 - bt.709 - SSE2/SSSE3 - fast resampling                           	  3.077047	  3.058500	  0.027920	         0
BGR24 to v210 - FR - SSE2/SSSE3 - avg resampling                                	  3.810328	  3.793950	  0.025820	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3 - avg resampling                            	  3.725651	  3.704770	  0.030030	         0
BGR24 to v210 - bt.709 - SSE2/SSSE3 - avg resampling                            	  3.732189	  3.712500	  0.028960	         0
BGR24 to v210 - FR - NON-SSE - fast resampling                                  	  9.287573	  9.258820	  0.037530	         0
BGR24 to v210 - bt.601 - NON-SSE - fast resampling                              	  9.363349	  9.334610	  0.037500	         0
BGR24 to v210 - bt.709 - NON-SSE - fast resampling                              	  9.375392	  9.347380	  0.036840	         0
BGR24 to v210 - FR - NON-SSE - avg resampling                                   	 13.233975	 13.197420	  0.045350	         0
BGR24 to v210 - bt.601 - NON-SSE - avg resampling                               	 13.489315	 13.456410	  0.041520	         0
BGR24 to v210 - bt.709 - NON-SSE - avg resampling                               	 13.497232	 13.461410	  0.044560	         0

YUYV to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  1.640051	  1.625140	  0.024510	         0
YUYV to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.715330	  1.700110	  0.024840	         0
YUYV to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.714592	  1.699480	  0.024770	         0
YUYV to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  1.835022	  1.820430	  0.024300	         0
YUYV to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.280720	  2.264720	  0.025640	         0
YUYV to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.275836	  2.261260	  0.024150	         0
YUYV to ARGB - FR - SSE2 - fast resampling                                      	  1.676707	  1.660980	  0.025540	         0
YUYV to ARGB - bt.601 - SSE2 - fast resampling                                  	  1.754149	  1.739700	  0.024120	         0
YUYV to ARGB - bt.709 - SSE2 - fast resampling                                  	  1.753435	  1.738380	  0.024770	         0
YUYV to ARGB - FR - SSE2 - avg resampling                                       	  2.253446	  2.237620	  0.025470	         0
YUYV to ARGB - bt.601 - SSE2 - avg resampling                                   	  2.526422	  2.509670	  0.026390	         0
YUYV to ARGB - bt.709 - SSE2 - avg resampling                                   	  2.412594	  2.395580	  0.026510	         0
YUYV to ARGB - FR - NON-SSE - fast resampling                                   	 11.094549	 11.064430	  0.039230	         0
YUYV to ARGB - bt.601 - NON-SSE - fast resampling                               	 11.090578	 11.059090	  0.040290	         0
YUYV to ARGB - bt.709 - NON-SSE - fast resampling                               	 11.100195	 11.065500	  0.043680	         0
YUYV to ARGB - FR - NON-SSE - avg resampling                                    	 14.631874	 14.593390	  0.047200	         0
YUYV to ARGB - bt.601 - NON-SSE - avg resampling                                	 14.643288	 14.606890	  0.045190	         0
YUYV to ARGB - bt.709 - NON-SSE - avg resampling                                	 14.647758	 14.609890	  0.046650	         0

YUYV to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  1.642496	  1.628370	  0.023650	         0
YUYV to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.706710	  1.691990	  0.024530	         0
YUYV to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.707482	  1.691890	  0.024900	         0
YUYV to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  1.851675	  1.836710	  0.024650	         0
YUYV to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.317041	  2.300810	  0.025750	         0
YUYV to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.318662	  2.302720	  0.025340	         0
YUYV to BGRA - FR - SSE2 - fast resampling                                      	  1.680524	  1.665180	  0.024950	         0
YUYV to BGRA - bt.601 - SSE2 - fast resampling                                  	  1.751111	  1.736900	  0.023860	         0
YUYV to BGRA - bt.709 - SSE2 - fast resampling                                  	  1.755282	  1.739890	  0.025080	         0
YUYV to BGRA - FR - SSE2 - avg resampling                                       	  2.304942	  2.288050	  0.026310	         0
YUYV to BGRA - bt.601 - SSE2 - avg resampling                                   	  2.404913	  2.388330	  0.026100	         0
YUYV to BGRA - bt.709 - SSE2 - avg resampling                                   	  2.403769	  2.388050	  0.025200	         0
YUYV to BGRA - FR - NON-SSE - fast resampling                                   	 13.071787	 13.035310	  0.045340	         0
YUYV to BGRA - bt.601 - NON-SSE - fast resampling                               	 13.064564	 13.028650	  0.044770	         0
YUYV to BGRA - bt.709 - NON-SSE - fast resampling                               	 13.084234	 13.047710	  0.045510	         0
YUYV to BGRA - FR - NON-SSE - avg resampling                                    	 15.685915	 15.644640	  0.050000	         0
YUYV to BGRA - bt.601 - NON-SSE - avg resampling                                	 15.706332	 15.665110	  0.049960	         0
YUYV to BGRA - bt.709 - NON-SSE - avg resampling                                	 15.686575	 15.645260	  0.050090	         0

YUYV to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  1.455131	  1.441560	  0.023250	         0
YUYV to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.736347	  1.722210	  0.023740	         0
YUYV to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.741234	  1.727390	  0.023300	         0
YUYV to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  1.976062	  1.961280	  0.024290	         0
YUYV to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.417302	  2.400990	  0.026070	         0
YUYV to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.414440	  2.398040	  0.025770	         0
YUYV to RGB24 - FR - SSE2 - fast resampling                                     	  3.264964	  3.247710	  0.026760	         0
YUYV to RGB24 - bt.601 - SSE2 - fast resampling                                 	  3.379170	  3.363670	  0.024870	         0
YUYV to RGB24 - bt.709 - SSE2 - fast resampling                                 	  3.382373	  3.366000	  0.026070	         0
YUYV to RGB24 - FR - SSE2 - avg resampling                                      	  3.951249	  3.934130	  0.026710	         0
YUYV to RGB24 - bt.601 - SSE2 - avg resampling                                  	  4.184483	  4.163910	  0.029920	         0
YUYV to RGB24 - bt.709 - SSE2 - avg resampling                                  	  4.180980	  4.161410	  0.028740	         0
YUYV to RGB24 - FR - NON-SSE - fast resampling                                  	 12.697039	 12.662320	  0.043420	         0
YUYV to RGB24 - bt.601 - NON-SSE - fast resampling                              	 12.693144	 12.656470	  0.045110	         0
YUYV to RGB24 - bt.709 - NON-SSE - fast resampling                              	 12.685222	 12.653130	  0.040840	         0
YUYV to RGB24 - FR - NON-SSE - avg resampling                                   	 15.580388	 15.541050	  0.047950	         0
YUYV to RGB24 - bt.601 - NON-SSE - avg resampling                               	 15.592277	 15.550320	  0.050460	         0
YUYV to RGB24 - bt.709 - NON-SSE - avg resampling                               	 15.587080	 15.550070	  0.045500	         0

YUYV to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  1.459747	  1.445020	  0.024340	         0
YUYV to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.738121	  1.723910	  0.023720	         0
YUYV to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.739541	  1.725500	  0.023700	         0
YUYV to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  1.972925	  1.958240	  0.024250	         0
YUYV to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.415239	  2.399800	  0.025000	         0
YUYV to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.414429	  2.399840	  0.024030	         0
YUYV to BGR24 - FR - SSE2 - fast resampling                                     	  3.250508	  3.232720	  0.027360	         0
YUYV to BGR24 - bt.601 - SSE2 - fast resampling                                 	  3.357211	  3.339820	  0.026670	         0
YUYV to BGR24 - bt.709 - SSE2 - fast resampling                                 	  3.357612	  3.341220	  0.025770	         0
YUYV to BGR24 - FR - SSE2 - avg resampling                                      	  3.958516	  3.940300	  0.027430	         0
YUYV to BGR24 - bt.601 - SSE2 - avg resampling                                  	  4.087917	  4.072160	  0.025270	         0
YUYV to BGR24 - bt.709 - SSE2 - avg resampling                                  	  4.097356	  4.076770	  0.029690	         0
YUYV to BGR24 - FR - NON-SSE - fast resampling                                  	 12.339741	 12.310260	  0.038230	         0
YUYV to BGR24 - bt.601 - NON-SSE - fast resampling                              	 12.342019	 12.308430	  0.042200	         0
YUYV to BGR24 - bt.709 - NON-SSE - fast resampling                              	 12.340093	 12.307230	  0.041500	         0
YUYV to BGR24 - FR - NON-SSE - avg resampling                                   	 15.089281	 15.053500	  0.044440	         0
YUYV to BGR24 - bt.601 - NON-SSE - avg resampling                               	 15.080271	 15.043540	  0.045130	         0
YUYV to BGR24 - bt.709 - NON-SSE - avg resampling                               	 15.086896	 15.050620	  0.044980	         0

YUYV to YUV422P - FR - SSE2/SSSE3 - no resampling                               	  0.901886	  0.890100	  0.020850	         0
YUYV to YUV422P - FR - SSE2 - no resampling                                     	  0.912422	  0.899620	  0.021780	         0
YUYV to YUV422P - FR - NON-SSE - no resampling                                  	  2.063326	  2.049920	  0.022210	         0

YUYV to v210 - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.566325	  1.552100	  0.023470	         0
YUYV to v210 - FR - SSE2/SSSE3 - no resampling                                  	  1.534659	  1.520770	  0.023300	         0
YUYV to v210 - FR - NON-SSE - no resampling                                     	  2.843570	  2.828110	  0.024620	         0

UYVY to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  1.641477	  1.627390	  0.023700	         0
UYVY to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.713197	  1.698060	  0.024610	         0
UYVY to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.714170	  1.699170	  0.024460	         0
UYVY to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  1.832208	  1.817160	  0.024680	         0
UYVY to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.276369	  2.259910	  0.026090	         0
UYVY to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.278664	  2.263320	  0.024810	         0
UYVY to ARGB - FR - SSE2 - fast resampling                                      	  1.678755	  1.666100	  0.022280	         0
UYVY to ARGB - bt.601 - SSE2 - fast resampling                                  	  1.704827	  1.689240	  0.025250	         0
UYVY to ARGB - bt.709 - SSE2 - fast resampling                                  	  1.705402	  1.691070	  0.023880	         0
UYVY to ARGB - FR - SSE2 - avg resampling                                       	  2.397147	  2.382780	  0.023960	         0
UYVY to ARGB - bt.601 - SSE2 - avg resampling                                   	  2.421332	  2.404850	  0.026000	         0
UYVY to ARGB - bt.709 - SSE2 - avg resampling                                   	  2.433679	  2.416960	  0.026180	         0
UYVY to ARGB - FR - NON-SSE - fast resampling                                   	 10.715796	 10.680880	  0.043740	         0
UYVY to ARGB - bt.601 - NON-SSE - fast resampling                               	 10.718848	 10.688700	  0.038960	         0
UYVY to ARGB - bt.709 - NON-SSE - fast resampling                               	 10.732786	 10.699260	  0.041830	         0
UYVY to ARGB - FR - NON-SSE - avg resampling                                    	 15.065957	 15.026080	  0.048540	         0
UYVY to ARGB - bt.601 - NON-SSE - avg resampling                                	 15.056072	 15.017210	  0.047380	         0
UYVY to ARGB - bt.709 - NON-SSE - avg resampling                                	 15.082269	 15.041720	  0.049190	         0

UYVY to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  1.695820	  1.681180	  0.024470	         0
UYVY to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.718658	  1.703000	  0.025180	         0
UYVY to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.716156	  1.700510	  0.025160	         0
UYVY to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  1.843415	  1.828220	  0.024710	         0
UYVY to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.323419	  2.306680	  0.026440	         0
UYVY to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.325038	  2.308410	  0.026160	         0
UYVY to BGRA - FR - SSE2 - fast resampling                                      	  1.682286	  1.666560	  0.025400	         0
UYVY to BGRA - bt.601 - SSE2 - fast resampling                                  	  1.718836	  1.703180	  0.025220	         0
UYVY to BGRA - bt.709 - SSE2 - fast resampling                                  	  1.716709	  1.701730	  0.024580	         0
UYVY to BGRA - FR - SSE2 - avg resampling                                       	  2.248223	  2.232250	  0.025710	         0
UYVY to BGRA - bt.601 - SSE2 - avg resampling                                   	  2.406380	  2.389950	  0.026010	         0
UYVY to BGRA - bt.709 - SSE2 - avg resampling                                   	  2.404005	  2.389200	  0.024430	         0
UYVY to BGRA - FR - NON-SSE - fast resampling                                   	 13.047573	 13.007240	  0.048980	         0
UYVY to BGRA - bt.601 - NON-SSE - fast resampling                               	 13.042724	 13.003450	  0.047940	         0
UYVY to BGRA - bt.709 - NON-SSE - fast resampling                               	 13.048603	 13.011740	  0.045890	         0
UYVY to BGRA - FR - NON-SSE - avg resampling                                    	 16.049184	 16.009030	  0.048800	         0
UYVY to BGRA - bt.601 - NON-SSE - avg resampling                                	 16.051907	 16.010520	  0.049810	         0
UYVY to BGRA - bt.709 - NON-SSE - avg resampling                                	 16.064388	 16.025520	  0.047550	         0

UYVY to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  1.457804	  1.444160	  0.023280	         0
UYVY to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.738875	  1.724520	  0.023960	         0
UYVY to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.737446	  1.723700	  0.023310	         0
UYVY to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  1.975567	  1.959250	  0.025830	         0
UYVY to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.412831	  2.398270	  0.024290	         0
UYVY to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.415894	  2.400470	  0.024890	         0
UYVY to RGB24 - FR - SSE2 - fast resampling                                     	  3.283315	  3.265440	  0.027480	         0
UYVY to RGB24 - bt.601 - SSE2 - fast resampling                                 	  3.380529	  3.362250	  0.027460	         0
UYVY to RGB24 - bt.709 - SSE2 - fast resampling                                 	  3.386520	  3.368700	  0.027020	         0
UYVY to RGB24 - FR - SSE2 - avg resampling                                      	  3.997865	  3.971030	  0.035830	         0
UYVY to RGB24 - bt.601 - SSE2 - avg resampling                                  	  4.098376	  4.078220	  0.029530	         0
UYVY to RGB24 - bt.709 - SSE2 - avg resampling                                  	  4.086515	  4.064390	  0.031420	         0
UYVY to RGB24 - FR - NON-SSE - fast resampling                                  	 12.679538	 12.647210	  0.040700	         0
UYVY to RGB24 - bt.601 - NON-SSE - fast resampling                              	 12.688016	 12.653860	  0.042750	         0
UYVY to RGB24 - bt.709 - NON-SSE - fast resampling                              	 12.681031	 12.644040	  0.045680	         0
UYVY to RGB24 - FR - NON-SSE - avg resampling                                   	 15.657926	 15.618430	  0.047970	         0
UYVY to RGB24 - bt.601 - NON-SSE - avg resampling                               	 15.648978	 15.610090	  0.047410	         0
UYVY to RGB24 - bt.709 - NON-SSE - avg resampling                               	 15.671355	 15.631560	  0.048160	         0

UYVY to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  1.456651	  1.442030	  0.024290	         0
UYVY to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.740801	  1.725130	  0.025190	         0
UYVY to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.738921	  1.723750	  0.024630	         0
UYVY to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  1.976350	  1.961750	  0.024180	         0
UYVY to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.417954	  2.402160	  0.025190	         0
UYVY to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.412356	  2.396170	  0.025540	         0
UYVY to BGR24 - FR - SSE2 - fast resampling                                     	  3.294950	  3.276000	  0.028170	         0
UYVY to BGR24 - bt.601 - SSE2 - fast resampling                                 	  3.347985	  3.330640	  0.026450	         0
UYVY to BGR24 - bt.709 - SSE2 - fast resampling                                 	  3.346401	  3.328150	  0.027580	         0
UYVY to BGR24 - FR - SSE2 - avg resampling                                      	  3.823826	  3.803830	  0.029200	         0
UYVY to BGR24 - bt.601 - SSE2 - avg resampling                                  	  4.134525	  4.113040	  0.030640	         0
UYVY to BGR24 - bt.709 - SSE2 - avg resampling                                  	  4.232701	  4.213870	  0.027990	         0
UYVY to BGR24 - FR - NON-SSE - fast resampling                                  	 12.332262	 12.299040	  0.041870	         0
UYVY to BGR24 - bt.601 - NON-SSE - fast resampling                              	 12.337456	 12.302650	  0.043450	         0
UYVY to BGR24 - bt.709 - NON-SSE - fast resampling                              	 12.327449	 12.292460	  0.043570	         0
UYVY to BGR24 - FR - NON-SSE - avg resampling                                   	 15.441869	 15.409310	  0.041100	         0
UYVY to BGR24 - bt.601 - NON-SSE - avg resampling                               	 15.442033	 15.404730	  0.045940	         0
UYVY to BGR24 - bt.709 - NON-SSE - avg resampling                               	 15.446233	 15.411000	  0.043610	         0

UYVY to YUV422P - FR - SSE2/SSSE3 - no resampling                               	  0.899746	  0.887810	  0.020810	         0
UYVY to YUV422P - FR - SSE2 - no resampling                                     	  0.914451	  0.901630	  0.021590	         0
UYVY to YUV422P - FR - NON-SSE - no resampling                                  	  2.016690	  2.003390	  0.022020	         0

UYVY to v210 - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.569551	  1.555670	  0.023450	         0
UYVY to v210 - FR - SSE2/SSSE3 - no resampling                                  	  1.537378	  1.522970	  0.023740	         0
UYVY to v210 - FR - NON-SSE - no resampling                                     	  3.306103	  3.290120	  0.025070	         0

YUV422P to ARGB - FR - SSE2/SSSE3 - fast resampling                             	  1.629250	  1.613330	  0.025410	         0
YUV422P to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.676632	  1.662530	  0.023730	         0
YUV422P to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.684940	  1.669110	  0.025440	         0
YUV422P to ARGB - FR - SSE2/SSSE3 - avg resampling                              	  1.748055	  1.732880	  0.024830	         0
YUV422P to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                          	  2.203346	  2.186780	  0.026100	         0
YUV422P to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                          	  2.188907	  2.173260	  0.025020	         0
YUV422P to ARGB - FR - SSE2 - fast resampling                                   	  1.671062	  1.655560	  0.025140	         0
YUV422P to ARGB - bt.601 - SSE2 - fast resampling                               	  1.737920	  1.723400	  0.023930	         0
YUV422P to ARGB - bt.709 - SSE2 - fast resampling                               	  1.746520	  1.731410	  0.024560	         0
YUV422P to ARGB - FR - SSE2 - avg resampling                                    	  2.127709	  2.113070	  0.024270	         0
YUV422P to ARGB - bt.601 - SSE2 - avg resampling                                	  2.344371	  2.330270	  0.023960	         0
YUV422P to ARGB - bt.709 - SSE2 - avg resampling                                	  2.349102	  2.331970	  0.026630	         0
YUV422P to ARGB - FR - NON-SSE - fast resampling                                	 12.615449	 12.577670	  0.046730	         0
YUV422P to ARGB - bt.601 - NON-SSE - fast resampling                            	 13.837099	 13.798720	  0.047100	         0
YUV422P to ARGB - bt.709 - NON-SSE - fast resampling                            	 13.834851	 13.797100	  0.046950	         0
YUV422P to ARGB - FR - NON-SSE - avg resampling                                 	 13.148425	 13.109340	  0.047820	         1
YUV422P to ARGB - bt.601 - NON-SSE - avg resampling                             	 13.145623	 13.108060	  0.046260	         0
YUV422P to ARGB - bt.709 - NON-SSE - avg resampling                             	 13.148506	 13.113740	  0.043450	         0

YUV422P to BGRA - FR - SSE2/SSSE3 - fast resampling                             	  1.625569	  1.610520	  0.024840	         0
YUV422P to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.684434	  1.670600	  0.023420	         0
YUV422P to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.689932	  1.674880	  0.024640	         0
YUV422P to BGRA - FR - SSE2/SSSE3 - avg resampling                              	  1.730798	  1.715630	  0.024610	         0
YUV422P to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                          	  2.200539	  2.183960	  0.026190	         0
YUV422P to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                          	  2.191750	  2.174900	  0.026410	         0
YUV422P to BGRA - FR - SSE2 - fast resampling                                   	  1.679385	  1.663860	  0.025140	         0
YUV422P to BGRA - bt.601 - SSE2 - fast resampling                               	  1.762408	  1.748230	  0.023600	         0
YUV422P to BGRA - bt.709 - SSE2 - fast resampling                               	  1.765047	  1.750290	  0.024660	         0
YUV422P to BGRA - FR - SSE2 - avg resampling                                    	  2.132806	  2.116910	  0.025670	         0
YUV422P to BGRA - bt.601 - SSE2 - avg resampling                                	  2.434274	  2.417870	  0.025880	         0
YUV422P to BGRA - bt.709 - SSE2 - avg resampling                                	  2.418448	  2.402700	  0.025250	         0
YUV422P to BGRA - FR - NON-SSE - fast resampling                                	 13.255629	 13.219670	  0.044850	         0
YUV422P to BGRA - bt.601 - NON-SSE - fast resampling                            	 15.362817	 15.321910	  0.049450	         0
YUV422P to BGRA - bt.709 - NON-SSE - fast resampling                            	 15.343431	 15.305250	  0.046720	         0
