Conversion Block Name                                                           	Avg Time(ms)	Avg User(ms)	Avg Sys(ms)	Total Ctx Sw
BGR24 to YUYV - FR - SSE2/SSSE3 - fast resampling                               	  1.628802	  1.640110	  0.000000	         0
BGR24 to YUYV - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.689327	  1.720100	  0.000000	         0
BGR24 to YUYV - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.680065	  1.640100	  0.000000	         2
BGR24 to YUYV - FR - SSE2/SSSE3 - avg resampling                                	  2.210254	  2.200130	  0.000000	         1
BGR24 to YUYV - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.243304	  2.280140	  0.000000	         1
BGR24 to YUYV - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.245992	  2.200140	  0.000000	         0
BGR24 to YUYV - FR - SSE2 - fast resampling                                     	  3.977085	  3.840250	  0.040000	         1
BGR24 to YUYV - bt.601 - SSE2 - fast resampling                                 	  4.004345	  4.000250	  0.000000	         0
BGR24 to YUYV - bt.709 - SSE2 - fast resampling                                 	  4.011024	  4.040260	  0.000000	         1
BGR24 to YUYV - FR - SSE2 - avg resampling                                      	  4.579392	  4.480280	  0.040010	         0
BGR24 to YUYV - bt.601 - SSE2 - avg resampling                                  	  4.633381	  4.640290	  0.000000	         2
BGR24 to YUYV - bt.709 - SSE2 - avg resampling                                  	  4.634607	  4.640290	  0.000000	         0
BGR24 to YUYV - FR - NON-SSE - fast resampling                                  	 12.080501	 12.040760	  0.000000	         4
BGR24 to YUYV - bt.601 - NON-SSE - fast resampling                              	 12.109059	 12.040760	  0.040010	         2
BGR24 to YUYV - bt.709 - NON-SSE - fast resampling                              	 12.060156	 12.040750	  0.000000	         3
BGR24 to YUYV - FR - NON-SSE - avg resampling                                   	 13.621250	 13.560850	  0.000000	         3
BGR24 to YUYV - bt.601 - NON-SSE - avg resampling                               	 13.644236	 13.640850	  0.000000	         2
BGR24 to YUYV - bt.709 - NON-SSE - avg resampling                               	 13.663159	 13.600850	  0.000000	         3

BGR24 to UYVY - FR - SSE2/SSSE3 - fast resampling                               	  1.617057	  1.600100	  0.040000	         3
BGR24 to UYVY - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.651687	  1.640110	  0.000000	         1
BGR24 to UYVY - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.649882	  1.640100	  0.000000	         0
BGR24 to UYVY - FR - SSE2/SSSE3 - avg resampling                                	  2.209441	  2.200140	  0.000000	         2
BGR24 to UYVY - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.248469	  2.240140	  0.000000	         1
BGR24 to UYVY - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.246659	  2.200140	  0.000000	         2
BGR24 to UYVY - FR - SSE2 - fast resampling                                     	  4.006058	  4.040260	  0.000000	         2
BGR24 to UYVY - bt.601 - SSE2 - fast resampling                                 	  4.058385	  4.040250	  0.040010	         2
BGR24 to UYVY - bt.709 - SSE2 - fast resampling                                 	  4.090179	  4.080260	  0.000000	         2
BGR24 to UYVY - FR - SSE2 - avg resampling                                      	  4.600198	  4.600280	  0.000000	         2
BGR24 to UYVY - bt.601 - SSE2 - avg resampling                                  	  4.669111	  4.680290	  0.000000	         2
BGR24 to UYVY - bt.709 - SSE2 - avg resampling                                  	  4.632998	  4.640290	  0.000000	         2
BGR24 to UYVY - FR - NON-SSE - fast resampling                                  	 12.434547	 12.400770	  0.000000	         2
BGR24 to UYVY - bt.601 - NON-SSE - fast resampling                              	 12.397037	 12.320770	  0.040000	         4
BGR24 to UYVY - bt.709 - NON-SSE - fast resampling                              	 12.406395	 12.400770	  0.000000	         3
BGR24 to UYVY - FR - NON-SSE - avg resampling                                   	 14.223466	 14.200880	  0.000000	         3
BGR24 to UYVY - bt.601 - NON-SSE - avg resampling                               	 14.167795	 14.120880	  0.000000	         5
BGR24 to UYVY - bt.709 - NON-SSE - avg resampling                               	 14.141171	 14.040880	  0.000000	         4

BGR24 to YUV422P - FR - SSE2/SSSE3 - fast resampling                            	  1.619828	  1.640110	  0.000000	         0
BGR24 to YUV422P - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.666318	  1.640100	  0.000000	         1
BGR24 to YUV422P - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.696452	  1.640100	  0.080010	         1
BGR24 to YUV422P - FR - SSE2/SSSE3 - avg resampling                             	  2.274150	  2.280140	  0.000000	         1
BGR24 to YUV422P - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.396552	  2.400150	  0.000000	         1
BGR24 to YUV422P - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.319805	  2.360150	  0.000000	         1
BGR24 to YUV422P - FR - SSE2 - fast resampling                                  	  3.918808	  3.840230	  0.040000	         3
BGR24 to YUV422P - bt.601 - SSE2 - fast resampling                              	  3.983183	  3.840250	  0.040000	         3
BGR24 to YUV422P - bt.709 - SSE2 - fast resampling                              	  3.970437	  3.880230	  0.000000	         1
BGR24 to YUV422P - FR - SSE2 - avg resampling                                   	  4.488527	  4.520290	  0.000000	         2
BGR24 to YUV422P - bt.601 - SSE2 - avg resampling                               	  4.613172	  4.520290	  0.000000	         3
BGR24 to YUV422P - bt.709 - SSE2 - avg resampling                               	  4.609619	  4.560280	  0.000000	         2
BGR24 to YUV422P - FR - NON-SSE - fast resampling                               	 13.091075	 13.080820	  0.000000	         2
BGR24 to YUV422P - bt.601 - NON-SSE - fast resampling                           	 13.053058	 13.040820	  0.000000	         3
BGR24 to YUV422P - bt.709 - NON-SSE - fast resampling                           	 13.049738	 13.080820	  0.000000	         3
BGR24 to YUV422P - FR - NON-SSE - avg resampling                                	 15.077757	 15.000940	  0.000000	         3
BGR24 to YUV422P - bt.601 - NON-SSE - avg resampling                            	 15.070963	 15.040940	  0.000000	         5
BGR24 to YUV422P - bt.709 - NON-SSE - avg resampling                            	 15.078391	 15.040940	  0.040000	         1

BGR24 to YUV420P - FR - SSE2/SSSE3 - fast resampling                            	  1.601765	  1.600100	  0.000000	         0
BGR24 to YUV420P - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.658575	  1.640100	  0.040010	         2
BGR24 to YUV420P - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.667036	  1.680100	  0.000000	         1
BGR24 to YUV420P - FR - SSE2 - fast resampling                                  	  3.756895	  3.800240	  0.000000	         1
BGR24 to YUV420P - bt.601 - SSE2 - fast resampling                              	  3.780042	  3.760240	  0.000000	         2
BGR24 to YUV420P - bt.709 - SSE2 - fast resampling                              	  3.694134	  3.680230	  0.000000	         0
BGR24 to YUV420P - FR - NON-SSE - fast resampling                               	 11.095994	 11.000690	  0.080000	         5
BGR24 to YUV420P - bt.601 - NON-SSE - fast resampling                           	 11.200146	 11.120690	  0.040000	        10
BGR24 to YUV420P - bt.709 - NON-SSE - fast resampling                           	 11.195040	 11.160690	  0.000000	         4

BGR24 to v210 - FR - SSE2/SSSE3/SSE41 - fast resampling                         	  2.756729	  2.720170	  0.000000	         2
BGR24 to v210 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.800507	  2.800170	  0.000000	         3
BGR24 to v210 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.806703	  2.800170	  0.040010	         2
BGR24 to v210 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  3.384567	  3.400210	  0.000000	         2
BGR24 to v210 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.429298	  3.360210	  0.040010	         2
BGR24 to v210 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.423237	  3.400220	  0.040010	         2
BGR24 to v210 - FR - SSE2/SSSE3 - fast resampling                               	  2.849792	  2.880180	  0.000000	         3
BGR24 to v210 - bt.601 - SSE2/SSSE3 - fast resampling                           	  2.922635	  2.920180	  0.000000	         2
BGR24 to v210 - bt.709 - SSE2/SSSE3 - fast resampling                           	  2.927809	  2.920180	  0.000000	         3
BGR24 to v210 - FR - SSE2/SSSE3 - avg resampling                                	  3.584671	  3.560220	  0.040000	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3 - avg resampling                            	  3.649123	  3.600230	  0.000000	         3
BGR24 to v210 - bt.709 - SSE2/SSSE3 - avg resampling                            	  3.640172	  3.600220	  0.000000	         1
BGR24 to v210 - FR - NON-SSE - fast resampling                                  	 12.402368	 12.360770	  0.000000	         1
BGR24 to v210 - bt.601 - NON-SSE - fast resampling                              	 12.354592	 12.280770	  0.040000	         5
BGR24 to v210 - bt.709 - NON-SSE - fast resampling                              	 12.344535	 12.320770	  0.000000	         1
BGR24 to v210 - FR - NON-SSE - avg resampling                                   	 16.619640	 16.561030	  0.000000	         2
BGR24 to v210 - bt.601 - NON-SSE - avg resampling                               	 16.616138	 16.601040	  0.000000	         2
BGR24 to v210 - bt.709 - NON-SSE - avg resampling                               	 16.700910	 16.681040	  0.000000	         5

YUYV to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  1.620808	  1.640110	  0.000000	         0
YUYV to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.757529	  1.680100	  0.040000	         2
YUYV to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.750088	  1.760110	  0.000000	         1
YUYV to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  1.925230	  1.920120	  0.000000	         1
YUYV to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.245758	  2.240140	  0.000000	         2
YUYV to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.260263	  2.280140	  0.000000	         0
YUYV to ARGB - FR - SSE2 - fast resampling                                      	  1.718581	  1.720110	  0.000000	         0
YUYV to ARGB - bt.601 - SSE2 - fast resampling                                  	  1.807646	  1.720110	  0.080010	         1
YUYV to ARGB - bt.709 - SSE2 - fast resampling                                  	  1.794189	  1.800110	  0.000000	         0
YUYV to ARGB - FR - SSE2 - avg resampling                                       	  2.150865	  2.200140	  0.000000	         0
YUYV to ARGB - bt.601 - SSE2 - avg resampling                                   	  2.241562	  2.280140	  0.000000	         1
YUYV to ARGB - bt.709 - SSE2 - avg resampling                                   	  2.260399	  2.200130	  0.000000	         0
YUYV to ARGB - FR - NON-SSE - fast resampling                                   	 13.835421	 13.800860	  0.000000	         5
YUYV to ARGB - bt.601 - NON-SSE - fast resampling                               	 13.314300	 13.240830	  0.000000	         7
YUYV to ARGB - bt.709 - NON-SSE - fast resampling                               	 13.681540	 13.640850	  0.000000	         6
YUYV to ARGB - FR - NON-SSE - avg resampling                                    	 17.174090	 17.161070	  0.000000	         3
YUYV to ARGB - bt.601 - NON-SSE - avg resampling                                	 16.958774	 16.921060	  0.000000	         5
YUYV to ARGB - bt.709 - NON-SSE - avg resampling                                	 16.286100	 16.241010	  0.040000	         3

YUYV to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  1.644682	  1.520090	  0.000000	         1
YUYV to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.737444	  1.720110	  0.000000	         0
YUYV to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.733424	  1.720100	  0.040010	         0
YUYV to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  1.918144	  1.920120	  0.000000	         1
YUYV to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.238267	  2.240140	  0.000000	         2
YUYV to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.245142	  2.240140	  0.000000	         0
YUYV to BGRA - FR - SSE2 - fast resampling                                      	  1.705072	  1.680110	  0.040000	         0
YUYV to BGRA - bt.601 - SSE2 - fast resampling                                  	  1.809405	  1.760110	  0.040000	         0
YUYV to BGRA - bt.709 - SSE2 - fast resampling                                  	  1.807922	  1.840120	  0.000000	         0
YUYV to BGRA - FR - SSE2 - avg resampling                                       	  2.144364	  2.160130	  0.000000	         3
YUYV to BGRA - bt.601 - SSE2 - avg resampling                                   	  2.241802	  2.160130	  0.080010	         0
YUYV to BGRA - bt.709 - SSE2 - avg resampling                                   	  2.243551	  2.280140	  0.000000	         1
YUYV to BGRA - FR - NON-SSE - fast resampling                                   	 14.288630	 14.200890	  0.040000	         4
YUYV to BGRA - bt.601 - NON-SSE - fast resampling                               	 13.845224	 13.800870	  0.040000	         4
YUYV to BGRA - bt.709 - NON-SSE - fast resampling                               	 14.997158	 14.880930	  0.080010	         4
YUYV to BGRA - FR - NON-SSE - avg resampling                                    	 17.866170	 17.881110	  0.000000	         4
YUYV to BGRA - bt.601 - NON-SSE - avg resampling                                	 16.816600	 16.721040	  0.040010	         4
YUYV to BGRA - bt.709 - NON-SSE - avg resampling                                	 16.860496	 16.841060	  0.000000	         4

YUYV to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  1.447996	  1.480090	  0.000000	         2
YUYV to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.881405	  1.880120	  0.000000	         1
YUYV to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.907590	  1.920120	  0.000000	         2
YUYV to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  1.935679	  1.880110	  0.040000	         1
YUYV to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.417449	  2.400150	  0.040010	         2
YUYV to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.411781	  2.400150	  0.000000	         2
YUYV to RGB24 - FR - SSE2 - fast resampling                                     	  3.394946	  3.360210	  0.040000	         1
YUYV to RGB24 - bt.601 - SSE2 - fast resampling                                 	  3.380632	  3.360210	  0.040000	         2
YUYV to RGB24 - bt.709 - SSE2 - fast resampling                                 	  3.401026	  3.400210	  0.000000	         1
YUYV to RGB24 - FR - SSE2 - avg resampling                                      	  3.872395	  3.800240	  0.000000	         3
YUYV to RGB24 - bt.601 - SSE2 - avg resampling                                  	  3.874212	  3.880240	  0.000000	         0
YUYV to RGB24 - bt.709 - SSE2 - avg resampling                                  	  3.888020	  3.880250	  0.000000	         0
YUYV to RGB24 - FR - NON-SSE - fast resampling                                  	 14.358973	 14.360900	  0.000000	         0
YUYV to RGB24 - bt.601 - NON-SSE - fast resampling                              	 13.948918	 13.880870	  0.000000	         3
YUYV to RGB24 - bt.709 - NON-SSE - fast resampling                              	 14.204524	 14.160880	  0.000000	         3
YUYV to RGB24 - FR - NON-SSE - avg resampling                                   	 17.727333	 17.641100	  0.000000	         4
YUYV to RGB24 - bt.601 - NON-SSE - avg resampling                               	 17.531326	 17.481100	  0.000000	         8
YUYV to RGB24 - bt.709 - NON-SSE - avg resampling                               	 17.680067	 17.641100	  0.000000	         3

YUYV to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  1.440359	  1.440090	  0.000000	         2
YUYV to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.921790	  1.920120	  0.000000	         2
YUYV to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.915399	  1.920120	  0.000000	         1
YUYV to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  1.956604	  1.880120	  0.040000	         2
YUYV to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.377237	  2.400150	  0.000000	         1
YUYV to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.368129	  2.400150	  0.000000	         2
YUYV to BGR24 - FR - SSE2 - fast resampling                                     	  3.283649	  3.280210	  0.000000	         0
YUYV to BGR24 - bt.601 - SSE2 - fast resampling                                 	  3.326589	  3.280200	  0.040000	         0
YUYV to BGR24 - bt.709 - SSE2 - fast resampling                                 	  3.314977	  3.320210	  0.000000	         1
YUYV to BGR24 - FR - SSE2 - avg resampling                                      	  3.843499	  3.800240	  0.040000	         2
YUYV to BGR24 - bt.601 - SSE2 - avg resampling                                  	  4.000184	  4.000250	  0.000000	         2
YUYV to BGR24 - bt.709 - SSE2 - avg resampling                                  	  4.021104	  4.000250	  0.000000	         4
YUYV to BGR24 - FR - NON-SSE - fast resampling                                  	 14.257327	 14.160880	  0.040000	         4
YUYV to BGR24 - bt.601 - NON-SSE - fast resampling                              	 13.895827	 13.800870	  0.000000	         3
YUYV to BGR24 - bt.709 - NON-SSE - fast resampling                              	 13.974050	 13.960870	  0.000000	         3
YUYV to BGR24 - FR - NON-SSE - avg resampling                                   	 17.080907	 17.001070	  0.000000	         4
YUYV to BGR24 - bt.601 - NON-SSE - avg resampling                               	 16.915852	 16.841060	  0.040000	         2
YUYV to BGR24 - bt.709 - NON-SSE - avg resampling                               	 17.032235	 16.961060	  0.000000	         5

YUYV to YUV422P - FR - SSE2/SSSE3 - no resampling                               	  0.876061	  0.840060	  0.000000	         0
YUYV to YUV422P - FR - SSE2 - no resampling                                     	  0.888768	  0.880050	  0.000000	         0
YUYV to YUV422P - FR - NON-SSE - no resampling                                  	  2.172729	  2.160130	  0.000000	         3

YUYV to v210 - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.439402	  1.400090	  0.040000	         1
YUYV to v210 - FR - SSE2/SSSE3 - no resampling                                  	  1.562383	  1.480090	  0.080000	         0
YUYV to v210 - FR - NON-SSE - no resampling                                     	  2.443501	  2.440160	  0.000000	         1

UYVY to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  1.621751	  1.640100	  0.000000	         1
UYVY to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.754940	  1.720110	  0.040010	         2
UYVY to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.753439	  1.720110	  0.000000	         0
UYVY to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  1.909113	  1.920120	  0.000000	         2
UYVY to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.289647	  2.280140	  0.000000	         1
UYVY to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.249985	  2.240140	  0.040010	         1
UYVY to ARGB - FR - SSE2 - fast resampling                                      	  1.684909	  1.680100	  0.000000	         1
UYVY to ARGB - bt.601 - SSE2 - fast resampling                                  	  1.756361	  1.760110	  0.000000	         0
UYVY to ARGB - bt.709 - SSE2 - fast resampling                                  	  1.751102	  1.720110	  0.040000	         2
UYVY to ARGB - FR - SSE2 - avg resampling                                       	  2.158799	  2.200140	  0.000000	         1
UYVY to ARGB - bt.601 - SSE2 - avg resampling                                   	  2.286293	  2.320140	  0.000000	         1
UYVY to ARGB - bt.709 - SSE2 - avg resampling                                   	  2.263143	  2.200130	  0.040000	         0
UYVY to ARGB - FR - NON-SSE - fast resampling                                   	 14.233096	 14.200880	  0.000000	         3
UYVY to ARGB - bt.601 - NON-SSE - fast resampling                               	 13.669865	 13.440830	  0.160010	         4
UYVY to ARGB - bt.709 - NON-SSE - fast resampling                               	 13.971068	 13.920870	  0.000000	         2
UYVY to ARGB - FR - NON-SSE - avg resampling                                    	 17.383127	 17.361080	  0.000000	         2
UYVY to ARGB - bt.601 - NON-SSE - avg resampling                                	 17.469288	 17.401090	  0.000000	         3
UYVY to ARGB - bt.709 - NON-SSE - avg resampling                                	 16.611683	 16.561040	  0.040000	         3

UYVY to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  1.632200	  1.640110	  0.000000	         0
UYVY to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.737270	  1.760110	  0.000000	         1
UYVY to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.740901	  1.720110	  0.040010	         0
UYVY to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  1.931222	  1.920120	  0.000000	         2
UYVY to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.235199	  2.160130	  0.000000	         2
UYVY to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.246997	  2.160130	  0.040000	         1
UYVY to BGRA - FR - SSE2 - fast resampling                                      	  1.682663	  1.640100	  0.040000	         1
UYVY to BGRA - bt.601 - SSE2 - fast resampling                                  	  1.712131	  1.680110	  0.040000	         2
UYVY to BGRA - bt.709 - SSE2 - fast resampling                                  	  1.713096	  1.680110	  0.000000	         1
UYVY to BGRA - FR - SSE2 - avg resampling                                       	  2.177587	  2.120140	  0.040010	         2
UYVY to BGRA - bt.601 - SSE2 - avg resampling                                   	  2.255833	  2.280150	  0.000000	         2
UYVY to BGRA - bt.709 - SSE2 - avg resampling                                   	  2.271632	  2.240140	  0.080000	         2
UYVY to BGRA - FR - NON-SSE - fast resampling                                   	 14.641296	 14.640910	  0.000000	         4
UYVY to BGRA - bt.601 - NON-SSE - fast resampling                               	 14.445220	 14.440910	  0.000000	         4
UYVY to BGRA - bt.709 - NON-SSE - fast resampling                               	 15.406179	 15.360960	  0.040000	         5
UYVY to BGRA - FR - NON-SSE - avg resampling                                    	 18.068400	 18.001120	  0.000000	         6
UYVY to BGRA - bt.601 - NON-SSE - avg resampling                                	 17.344370	 17.361090	  0.000000	         6
UYVY to BGRA - bt.709 - NON-SSE - avg resampling                                	 17.396154	 17.321090	  0.040000	         5

UYVY to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  1.416276	  1.400090	  0.000000	         1
UYVY to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.831672	  1.760110	  0.040000	         2
UYVY to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.819060	  1.840120	  0.000000	         1
UYVY to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  1.929246	  1.880120	  0.040000	         1
UYVY to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.388389	  2.400160	  0.000000	         2
UYVY to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.393113	  2.400150	  0.000000	         2
UYVY to RGB24 - FR - SSE2 - fast resampling                                     	  3.289499	  3.280210	  0.000000	         3
UYVY to RGB24 - bt.601 - SSE2 - fast resampling                                 	  3.353498	  3.280210	  0.000000	         1
UYVY to RGB24 - bt.709 - SSE2 - fast resampling                                 	  3.348073	  3.360210	  0.000000	         1
UYVY to RGB24 - FR - SSE2 - avg resampling                                      	  3.785848	  3.800240	  0.000000	         1
UYVY to RGB24 - bt.601 - SSE2 - avg resampling                                  	  3.930844	  3.840240	  0.000000	         1
UYVY to RGB24 - bt.709 - SSE2 - avg resampling                                  	  3.976377	  3.920240	  0.000000	         3
UYVY to RGB24 - FR - NON-SSE - fast resampling                                  	 14.744761	 14.720920	  0.000000	         3
UYVY to RGB24 - bt.601 - NON-SSE - fast resampling                              	 14.262664	 14.200890	  0.080000	         1
UYVY to RGB24 - bt.709 - NON-SSE - fast resampling                              	 14.561089	 14.480900	  0.040000	         3
UYVY to RGB24 - FR - NON-SSE - avg resampling                                   	 17.907464	 17.881120	  0.000000	         6
UYVY to RGB24 - bt.601 - NON-SSE - avg resampling                               	 17.088095	 17.081070	  0.000000	         4
UYVY to RGB24 - bt.709 - NON-SSE - avg resampling                               	 17.070379	 17.041060	  0.000000	         5

UYVY to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  1.404270	  1.440090	  0.000000	         2
UYVY to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.878080	  1.800120	  0.040000	         1
UYVY to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.882903	  1.880120	  0.000000	         2
UYVY to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  1.943121	  1.920120	  0.040000	         2
UYVY to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.364203	  2.360150	  0.000000	         1
UYVY to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.376106	  2.320150	  0.000000	         1
UYVY to BGR24 - FR - SSE2 - fast resampling                                     	  3.343392	  3.320210	  0.000000	         1
UYVY to BGR24 - bt.601 - SSE2 - fast resampling                                 	  3.317891	  3.360210	  0.000000	         3
UYVY to BGR24 - bt.709 - SSE2 - fast resampling                                 	  3.337503	  3.320200	  0.000000	         2
UYVY to BGR24 - FR - SSE2 - avg resampling                                      	  3.930407	  3.960250	  0.000000	         0
UYVY to BGR24 - bt.601 - SSE2 - avg resampling                                  	  4.026381	  4.000250	  0.040010	         3
UYVY to BGR24 - bt.709 - SSE2 - avg resampling                                  	  4.046815	  4.000250	  0.080010	         3
UYVY to BGR24 - FR - NON-SSE - fast resampling                                  	 14.936446	 14.920940	  0.000000	         3
UYVY to BGR24 - bt.601 - NON-SSE - fast resampling                              	 14.493490	 14.440900	  0.040000	         3
UYVY to BGR24 - bt.709 - NON-SSE - fast resampling                              	 14.569404	 14.560910	  0.000000	         2
UYVY to BGR24 - FR - NON-SSE - avg resampling                                   	 17.602873	 17.561090	  0.000000	         5
UYVY to BGR24 - bt.601 - NON-SSE - avg resampling                               	 17.448285	 17.361090	  0.080010	         5
UYVY to BGR24 - bt.709 - NON-SSE - avg resampling                               	 17.418611	 17.321080	  0.040010	         8

UYVY to YUV422P - FR - SSE2/SSSE3 - no resampling                               	  0.876681	  0.840060	  0.000000	         1
UYVY to YUV422P - FR - SSE2 - no resampling                                     	  0.882179	  0.840050	  0.040010	         1
UYVY to YUV422P - FR - NON-SSE - no resampling                                  	  2.132205	  2.080120	  0.040000	         1

UYVY to v210 - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.431777	  1.400090	  0.040000	         0
UYVY to v210 - FR - SSE2/SSSE3 - no resampling                                  	  1.555310	  1.600100	  0.000000	         4
UYVY to v210 - FR - NON-SSE - no resampling                                     	  3.166249	  3.120200	  0.000000	         2

YUV422P to ARGB - FR - SSE2/SSSE3 - fast resampling                             	  1.639418	  1.640100	  0.000000	         0
YUV422P to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.759846	  1.760110	  0.000000	         2
YUV422P to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.747050	  1.760110	  0.000000	         1
YUV422P to ARGB - FR - SSE2/SSSE3 - avg resampling                              	  1.843784	  1.840110	  0.000000	         1
YUV422P to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                          	  2.178968	  2.160130	  0.000000	         1
YUV422P to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                          	  2.175532	  2.160130	  0.000000	         0
YUV422P to ARGB - FR - SSE2 - fast resampling                                   	  1.695920	  1.720110	  0.000000	         0
YUV422P to ARGB - bt.601 - SSE2 - fast resampling                               	  1.820076	  1.840110	  0.000000	         0
YUV422P to ARGB - bt.709 - SSE2 - fast resampling                               	  1.820932	  1.800110	  0.040000	         2
YUV422P to ARGB - FR - SSE2 - avg resampling                                    	  2.119792	  2.120130	  0.040000	         4
YUV422P to ARGB - bt.601 - SSE2 - avg resampling                                	  2.264922	  2.240140	  0.040000	         2
YUV422P to ARGB - bt.709 - SSE2 - avg resampling                                	  2.242118	  2.160140	  0.000000	         0
YUV422P to ARGB - FR - NON-SSE - fast resampling                                	 15.262107	 15.200950	  0.000000	         5
YUV422P to ARGB - bt.601 - NON-SSE - fast resampling                            	 15.206703	 15.160950	  0.000000	         4
YUV422P to ARGB - bt.709 - NON-SSE - fast resampling                            	 15.374834	 15.360960	  0.000000	         3
YUV422P to ARGB - FR - NON-SSE - avg resampling                                 	 14.912312	 14.800920	  0.040000	         2
YUV422P to ARGB - bt.601 - NON-SSE - avg resampling                             	 14.864913	 14.840920	  0.000000	         3
YUV422P to ARGB - bt.709 - NON-SSE - avg resampling                             	 15.016016	 14.960940	  0.040000	         3

YUV422P to BGRA - FR - SSE2/SSSE3 - fast resampling                             	  1.631921	  1.640110	  0.000000	         1
YUV422P to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.751305	  1.680110	  0.000000	         0
YUV422P to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.753664	  1.720100	  0.040000	         1
YUV422P to BGRA - FR - SSE2/SSSE3 - avg resampling                              	  1.854985	  1.880120	  0.000000	         2
