Conversion Block Name                                                           	Avg Time(ms)	Avg User(ms)	Avg Sys(ms)	Total Ctx Sw
BGR24 to YUYV - bt.709 - SSE2 - avg resampling                                  	  4.048596	  4.040260	  0.000000	         3
BGR24 to YUYV - FR - NON-SSE - fast resampling                                  	 10.614470	 10.600670	  0.000000	         2
BGR24 to YUYV - bt.601 - NON-SSE - fast resampling                              	 10.635607	 10.640670	  0.000000	         3
BGR24 to YUYV - bt.709 - NON-SSE - fast resampling                              	 10.607565	 10.520660	  0.040000	         5
BGR24 to YUYV - FR - NON-SSE - avg resampling                                   	 12.025602	 12.040750	  0.000000	         3
BGR24 to YUYV - bt.601 - NON-SSE - avg resampling                               	 12.021277	 11.960750	  0.040000	         4
BGR24 to YUYV - bt.709 - NON-SSE - avg resampling                               	 12.028095	 12.040760	  0.000000	         6

BGR24 to UYVY - FR - SSE2/SSSE3 - fast resampling                               	  1.511778	  1.480090	  0.040000	         0
BGR24 to UYVY - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.538349	  1.560100	  0.000000	         2
BGR24 to UYVY - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.529974	  1.480080	  0.000000	         2
BGR24 to UYVY - FR - SSE2/SSSE3 - avg resampling                                	  1.989844	  2.000130	  0.040000	         1
BGR24 to UYVY - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.035632	  2.080130	  0.000000	         0
BGR24 to UYVY - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.032163	  2.040120	  0.000000	         2
BGR24 to UYVY - FR - SSE2 - fast resampling                                     	  3.577874	  3.520230	  0.000000	         2
BGR24 to UYVY - bt.601 - SSE2 - fast resampling                                 	  3.596962	  3.640220	  0.000000	         1
BGR24 to UYVY - bt.709 - SSE2 - fast resampling                                 	  3.604845	  3.600220	  0.000000	         2
BGR24 to UYVY - FR - SSE2 - avg resampling                                      	  4.079455	  4.080260	  0.040000	         2
BGR24 to UYVY - bt.601 - SSE2 - avg resampling                                  	  4.101798	  4.120260	  0.040000	         2
BGR24 to UYVY - bt.709 - SSE2 - avg resampling                                  	  4.093626	  4.120260	  0.040000	         1
BGR24 to UYVY - FR - NON-SSE - fast resampling                                  	 10.924763	 10.920680	  0.040010	         4
BGR24 to UYVY - bt.601 - NON-SSE - fast resampling                              	 10.914584	 10.840680	  0.040000	         3
BGR24 to UYVY - bt.709 - NON-SSE - fast resampling                              	 10.941128	 10.960690	  0.000000	         3
BGR24 to UYVY - FR - NON-SSE - avg resampling                                   	 12.574323	 12.560790	  0.000000	         4
BGR24 to UYVY - bt.601 - NON-SSE - avg resampling                               	 12.489013	 12.480780	  0.000000	         3
BGR24 to UYVY - bt.709 - NON-SSE - avg resampling                               	 12.452437	 12.400770	  0.000000	         4

BGR24 to YUV422P - FR - SSE2/SSSE3 - fast resampling                            	  1.513833	  1.520100	  0.000000	         1
BGR24 to YUV422P - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.542393	  1.520090	  0.000000	         2
BGR24 to YUV422P - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.547781	  1.520100	  0.040010	         1
BGR24 to YUV422P - FR - SSE2/SSSE3 - avg resampling                             	  2.038405	  2.040130	  0.000000	         1
BGR24 to YUV422P - bt.601 - SSE2/SSSE3 - avg resampling                         	  2.073215	  2.040130	  0.000000	         3
BGR24 to YUV422P - bt.709 - SSE2/SSSE3 - avg resampling                         	  2.077235	  2.120130	  0.000000	         0
BGR24 to YUV422P - FR - SSE2 - fast resampling                                  	  3.542022	  3.480220	  0.080010	         2
BGR24 to YUV422P - bt.601 - SSE2 - fast resampling                              	  3.590106	  3.520230	  0.040000	         2
BGR24 to YUV422P - bt.709 - SSE2 - fast resampling                              	  3.587052	  3.600220	  0.000000	         2
BGR24 to YUV422P - FR - SSE2 - avg resampling                                   	  4.008154	  3.960250	  0.000000	         2
BGR24 to YUV422P - bt.601 - SSE2 - avg resampling                               	  4.126441	  4.040250	  0.000000	         1
BGR24 to YUV422P - bt.709 - SSE2 - avg resampling                               	  4.113913	  4.040250	  0.000000	         1
BGR24 to YUV422P - FR - NON-SSE - fast resampling                               	 13.554446	 13.560840	  0.000000	         4
BGR24 to YUV422P - bt.601 - NON-SSE - fast resampling                           	 13.568900	 13.560840	  0.000000	         4
BGR24 to YUV422P - bt.709 - NON-SSE - fast resampling                           	 13.562637	 13.560850	  0.000000	         4
BGR24 to YUV422P - FR - NON-SSE - avg resampling                                	 15.328881	 15.320960	  0.000000	         6
BGR24 to YUV422P - bt.601 - NON-SSE - avg resampling                            	 15.326175	 15.280960	  0.000000	         8
BGR24 to YUV422P - bt.709 - NON-SSE - avg resampling                            	 15.301471	 15.240950	  0.080010	         7

BGR24 to YUV420P - FR - SSE2/SSSE3 - fast resampling                            	  1.481555	  1.480090	  0.000000	         0
BGR24 to YUV420P - bt.601 - SSE2/SSSE3 - fast resampling                        	  1.530614	  1.560090	  0.000000	         1
BGR24 to YUV420P - bt.709 - SSE2/SSSE3 - fast resampling                        	  1.515380	  1.520090	  0.000000	         1
BGR24 to YUV420P - FR - SSE2 - fast resampling                                  	  3.352402	  3.360200	  0.000000	         2
BGR24 to YUV420P - bt.601 - SSE2 - fast resampling                              	  3.328308	  3.360210	  0.000000	         0
BGR24 to YUV420P - bt.709 - SSE2 - fast resampling                              	  3.315510	  3.320210	  0.000000	         1
BGR24 to YUV420P - FR - NON-SSE - fast resampling                               	 11.102416	 11.080690	  0.000000	         6
BGR24 to YUV420P - bt.601 - NON-SSE - fast resampling                           	 11.102981	 11.120700	  0.000000	         2
BGR24 to YUV420P - bt.709 - NON-SSE - fast resampling                           	 11.105289	 11.080700	  0.000000	         3

BGR24 to v210 - FR - SSE2/SSSE3/SSE41 - fast resampling                         	  2.475066	  2.480150	  0.000000	         1
BGR24 to v210 - bt.601 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.516924	  2.480150	  0.000000	         0
BGR24 to v210 - bt.709 - SSE2/SSSE3/SSE41 - fast resampling                     	  2.520362	  2.480150	  0.000000	         2
BGR24 to v210 - FR - SSE2/SSSE3/SSE41 - avg resampling                          	  3.030879	  3.040200	  0.000000	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.066694	  3.040190	  0.000000	         1
BGR24 to v210 - bt.709 - SSE2/SSSE3/SSE41 - avg resampling                      	  3.071372	  3.040190	  0.000000	         0
BGR24 to v210 - FR - SSE2/SSSE3 - fast resampling                               	  2.563884	  2.560160	  0.000000	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3 - fast resampling                           	  2.622469	  2.560160	  0.000000	         2
BGR24 to v210 - bt.709 - SSE2/SSSE3 - fast resampling                           	  2.619928	  2.600170	  0.040000	         2
BGR24 to v210 - FR - SSE2/SSSE3 - avg resampling                                	  3.195148	  3.200200	  0.000000	         0
BGR24 to v210 - bt.601 - SSE2/SSSE3 - avg resampling                            	  3.250141	  3.280210	  0.000000	         2
BGR24 to v210 - bt.709 - SSE2/SSSE3 - avg resampling                            	  3.253554	  3.200200	  0.000000	         2
BGR24 to v210 - FR - NON-SSE - fast resampling                                  	 11.401984	 11.360700	  0.000000	         5
BGR24 to v210 - bt.601 - NON-SSE - fast resampling                              	 10.940414	 10.920680	  0.000000	         5
BGR24 to v210 - bt.709 - NON-SSE - fast resampling                              	 10.943783	 10.920680	  0.000000	         3
BGR24 to v210 - FR - NON-SSE - avg resampling                                   	 14.534610	 14.520910	  0.000000	         5
BGR24 to v210 - bt.601 - NON-SSE - avg resampling                               	 14.626168	 14.640910	  0.000000	         4
BGR24 to v210 - bt.709 - NON-SSE - avg resampling                               	 14.625317	 14.640920	  0.000000	         1

YUYV to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  1.658192	  1.680110	  0.000000	         0
YUYV to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.745438	  1.760110	  0.000000	         1
YUYV to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.748118	  1.720110	  0.040010	         1
YUYV to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  1.853954	  1.840120	  0.040000	         0
YUYV to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.074438	  2.080130	  0.000000	         2
YUYV to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.061329	  2.000130	  0.040000	         2
YUYV to ARGB - FR - SSE2 - fast resampling                                      	  1.714281	  1.720110	  0.000000	         1
YUYV to ARGB - bt.601 - SSE2 - fast resampling                                  	  1.765824	  1.800110	  0.000000	         0
YUYV to ARGB - bt.709 - SSE2 - fast resampling                                  	  1.755630	  1.720120	  0.000000	         0
YUYV to ARGB - FR - SSE2 - avg resampling                                       	  1.998088	  2.000120	  0.040000	         2
YUYV to ARGB - bt.601 - SSE2 - avg resampling                                   	  2.060528	  2.040130	  0.000000	         0
YUYV to ARGB - bt.709 - SSE2 - avg resampling                                   	  2.058111	  2.040130	  0.000000	         4
YUYV to ARGB - FR - NON-SSE - fast resampling                                   	 12.167725	 12.200760	  0.000000	         4
YUYV to ARGB - bt.601 - NON-SSE - fast resampling                               	 11.617461	 11.600730	  0.000000	         5
YUYV to ARGB - bt.709 - NON-SSE - fast resampling                               	 12.007095	 11.840750	  0.040000	         3
YUYV to ARGB - FR - NON-SSE - avg resampling                                    	 15.151697	 15.160940	  0.000000	         5
YUYV to ARGB - bt.601 - NON-SSE - avg resampling                                	 14.996733	 15.000940	  0.000000	         5
YUYV to ARGB - bt.709 - NON-SSE - avg resampling                                	 14.346977	 14.240870	  0.000000	         5

YUYV to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  1.647734	  1.600100	  0.000000	         1
YUYV to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.734287	  1.760110	  0.000000	         1
YUYV to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.729972	  1.720110	  0.000000	         2
YUYV to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  1.868173	  1.840120	  0.000000	         1
YUYV to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.084629	  2.120130	  0.000000	         4
YUYV to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.060965	  2.040130	  0.040000	         2
YUYV to BGRA - FR - SSE2 - fast resampling                                      	  1.713045	  1.720110	  0.000000	         0
YUYV to BGRA - bt.601 - SSE2 - fast resampling                                  	  1.768964	  1.800110	  0.000000	         1
YUYV to BGRA - bt.709 - SSE2 - fast resampling                                  	  1.762093	  1.760110	  0.000000	         1
YUYV to BGRA - FR - SSE2 - avg resampling                                       	  1.997152	  2.040130	  0.000000	         1
YUYV to BGRA - bt.601 - SSE2 - avg resampling                                   	  2.065474	  2.080130	  0.000000	         1
YUYV to BGRA - bt.709 - SSE2 - avg resampling                                   	  2.090457	  2.120130	  0.000000	         0
YUYV to BGRA - FR - NON-SSE - fast resampling                                   	 12.570142	 12.520790	  0.000000	         8
YUYV to BGRA - bt.601 - NON-SSE - fast resampling                               	 12.183058	 12.160760	  0.000000	         2
YUYV to BGRA - bt.709 - NON-SSE - fast resampling                               	 13.186612	 13.200820	  0.000000	         3
YUYV to BGRA - FR - NON-SSE - avg resampling                                    	 15.686856	 15.560970	  0.000000	         5
YUYV to BGRA - bt.601 - NON-SSE - avg resampling                                	 14.776749	 14.760920	  0.000000	         4
YUYV to BGRA - bt.709 - NON-SSE - avg resampling                                	 14.795817	 14.720920	  0.040000	         6

YUYV to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  1.365764	  1.360080	  0.000000	         0
YUYV to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.680419	  1.680110	  0.000000	         2
YUYV to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.680451	  1.720110	  0.000000	         1
YUYV to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  1.765916	  1.760110	  0.000000	         1
YUYV to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.155165	  2.080140	  0.040000	         0
YUYV to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.150197	  2.160140	  0.000000	         1
YUYV to RGB24 - FR - SSE2 - fast resampling                                     	  2.972047	  2.960190	  0.000000	         1
YUYV to RGB24 - bt.601 - SSE2 - fast resampling                                 	  3.011366	  3.040190	  0.000000	         2
YUYV to RGB24 - bt.709 - SSE2 - fast resampling                                 	  3.009793	  3.040190	  0.000000	         1
YUYV to RGB24 - FR - SSE2 - avg resampling                                      	  3.446101	  3.480220	  0.000000	         1
YUYV to RGB24 - bt.601 - SSE2 - avg resampling                                  	  3.453060	  3.440220	  0.000000	         2
YUYV to RGB24 - bt.709 - SSE2 - avg resampling                                  	  3.462311	  3.440220	  0.000000	         1
YUYV to RGB24 - FR - NON-SSE - fast resampling                                  	 12.635062	 12.560790	  0.000000	         5
YUYV to RGB24 - bt.601 - NON-SSE - fast resampling                              	 12.254302	 12.280770	  0.000000	         3
YUYV to RGB24 - bt.709 - NON-SSE - fast resampling                              	 12.563796	 12.520780	  0.000000	         4
YUYV to RGB24 - FR - NON-SSE - avg resampling                                   	 15.383586	 15.360960	  0.000000	         4
YUYV to RGB24 - bt.601 - NON-SSE - avg resampling                               	 14.753886	 14.760920	  0.000000	         5
YUYV to RGB24 - bt.709 - NON-SSE - avg resampling                               	 14.769121	 14.720920	  0.040000	         2

YUYV to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  1.372396	  1.360090	  0.000000	         0
YUYV to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.729894	  1.720100	  0.000000	         0
YUYV to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.725592	  1.720110	  0.000000	         2
YUYV to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  1.778633	  1.760110	  0.040010	         3
YUYV to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.131695	  2.160140	  0.000000	         0
YUYV to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.143763	  2.120130	  0.000000	         1
YUYV to BGR24 - FR - SSE2 - fast resampling                                     	  2.883653	  2.840180	  0.040000	         4
YUYV to BGR24 - bt.601 - SSE2 - fast resampling                                 	  2.955999	  2.960190	  0.000000	         1
YUYV to BGR24 - bt.709 - SSE2 - fast resampling                                 	  2.957469	  2.960190	  0.000000	         1
YUYV to BGR24 - FR - SSE2 - avg resampling                                      	  3.438180	  3.440210	  0.000000	         2
YUYV to BGR24 - bt.601 - SSE2 - avg resampling                                  	  3.548934	  3.520220	  0.000000	         2
YUYV to BGR24 - bt.709 - SSE2 - avg resampling                                  	  3.549515	  3.480210	  0.000000	         0
YUYV to BGR24 - FR - NON-SSE - fast resampling                                  	 12.537062	 12.520780	  0.000000	         4
YUYV to BGR24 - bt.601 - NON-SSE - fast resampling                              	 12.157020	 12.120760	  0.000000	         2
YUYV to BGR24 - bt.709 - NON-SSE - fast resampling                              	 12.219707	 12.200770	  0.000000	         1
YUYV to BGR24 - FR - NON-SSE - avg resampling                                   	 14.965065	 14.920930	  0.000000	         1
YUYV to BGR24 - bt.601 - NON-SSE - avg resampling                               	 14.865860	 14.840930	  0.000000	         4
YUYV to BGR24 - bt.709 - NON-SSE - avg resampling                               	 14.882219	 14.840930	  0.000000	         4

YUYV to YUV422P - FR - SSE2/SSSE3 - no resampling                               	  0.853819	  0.840050	  0.000000	         0
YUYV to YUV422P - FR - SSE2 - no resampling                                     	  0.890322	  0.760050	  0.040010	         0
YUYV to YUV422P - FR - NON-SSE - no resampling                                  	  1.923905	  1.960120	  0.000000	         1

YUYV to v210 - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.359747	  1.360080	  0.000000	         0
YUYV to v210 - FR - SSE2/SSSE3 - no resampling                                  	  1.447739	  1.480090	  0.000000	         2
YUYV to v210 - FR - NON-SSE - no resampling                                     	  2.204324	  2.200130	  0.000000	         0

UYVY to ARGB - FR - SSE2/SSSE3 - fast resampling                                	  1.659957	  1.640090	  0.000000	         2
UYVY to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.744470	  1.760110	  0.000000	         1
UYVY to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.749655	  1.720110	  0.040000	         1
UYVY to ARGB - FR - SSE2/SSSE3 - avg resampling                                 	  1.852922	  1.880120	  0.000000	         0
UYVY to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.071593	  2.080130	  0.000000	         0
UYVY to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.059727	  2.040130	  0.000000	         0
UYVY to ARGB - FR - SSE2 - fast resampling                                      	  1.712588	  1.680110	  0.040010	         2
UYVY to ARGB - bt.601 - SSE2 - fast resampling                                  	  1.745766	  1.760110	  0.000000	         0
UYVY to ARGB - bt.709 - SSE2 - fast resampling                                  	  1.737988	  1.760110	  0.000000	         1
UYVY to ARGB - FR - SSE2 - avg resampling                                       	  2.006714	  2.040130	  0.000000	         0
UYVY to ARGB - bt.601 - SSE2 - avg resampling                                   	  2.075055	  2.080130	  0.000000	         0
UYVY to ARGB - bt.709 - SSE2 - avg resampling                                   	  2.083507	  2.080130	  0.000000	         6
UYVY to ARGB - FR - NON-SSE - fast resampling                                   	 12.542577	 12.560790	  0.000000	         4
UYVY to ARGB - bt.601 - NON-SSE - fast resampling                               	 12.025698	 12.040750	  0.000000	         4
UYVY to ARGB - bt.709 - NON-SSE - fast resampling                               	 12.367108	 12.320770	  0.000000	         3
UYVY to ARGB - FR - NON-SSE - avg resampling                                    	 15.272685	 15.160950	  0.000000	         5
UYVY to ARGB - bt.601 - NON-SSE - avg resampling                                	 15.336706	 15.360960	  0.000000	         3
UYVY to ARGB - bt.709 - NON-SSE - avg resampling                                	 14.603254	 14.600910	  0.000000	         6

UYVY to BGRA - FR - SSE2/SSSE3 - fast resampling                                	  1.661995	  1.680100	  0.000000	         1
UYVY to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                            	  1.729397	  1.720100	  0.040000	         0
UYVY to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                            	  1.728210	  1.640100	  0.040000	         1
UYVY to BGRA - FR - SSE2/SSSE3 - avg resampling                                 	  1.860492	  1.800110	  0.040010	         1
UYVY to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                             	  2.072734	  2.040120	  0.000000	         2
UYVY to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                             	  2.061753	  2.000130	  0.040000	         2
UYVY to BGRA - FR - SSE2 - fast resampling                                      	  1.723676	  1.720110	  0.040000	         2
UYVY to BGRA - bt.601 - SSE2 - fast resampling                                  	  1.742384	  1.760110	  0.000000	         0
UYVY to BGRA - bt.709 - SSE2 - fast resampling                                  	  1.743304	  1.760110	  0.000000	         2
UYVY to BGRA - FR - SSE2 - avg resampling                                       	  2.011138	  2.000130	  0.000000	         1
UYVY to BGRA - bt.601 - SSE2 - avg resampling                                   	  2.075287	  2.040120	  0.000000	         2
UYVY to BGRA - bt.709 - SSE2 - avg resampling                                   	  2.077993	  2.040130	  0.000000	         2
UYVY to BGRA - FR - NON-SSE - fast resampling                                   	 12.876091	 12.840810	  0.000000	         8
UYVY to BGRA - bt.601 - NON-SSE - fast resampling                               	 12.461032	 12.440780	  0.000000	         5
UYVY to BGRA - bt.709 - NON-SSE - fast resampling                               	 13.544501	 13.560850	  0.000000	         4
UYVY to BGRA - FR - NON-SSE - avg resampling                                    	 15.882552	 15.881000	  0.040010	         3
UYVY to BGRA - bt.601 - NON-SSE - avg resampling                                	 15.177824	 15.160950	  0.000000	         4
UYVY to BGRA - bt.709 - NON-SSE - avg resampling                                	 15.212247	 15.200950	  0.000000	         5

UYVY to RGB24 - FR - SSE2/SSSE3 - fast resampling                               	  1.363513	  1.400090	  0.000000	         2
UYVY to RGB24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.679087	  1.640100	  0.040000	         2
UYVY to RGB24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.683887	  1.720110	  0.000000	         1
UYVY to RGB24 - FR - SSE2/SSSE3 - avg resampling                                	  1.767649	  1.720110	  0.080010	         1
UYVY to RGB24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.149262	  2.160140	  0.000000	         1
UYVY to RGB24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.136675	  2.120140	  0.080010	         1
UYVY to RGB24 - FR - SSE2 - fast resampling                                     	  2.960676	  2.960180	  0.040000	         2
UYVY to RGB24 - bt.601 - SSE2 - fast resampling                                 	  3.014185	  3.040190	  0.000000	         2
UYVY to RGB24 - bt.709 - SSE2 - fast resampling                                 	  3.018483	  3.040190	  0.000000	         3
UYVY to RGB24 - FR - SSE2 - avg resampling                                      	  3.436337	  3.320200	  0.040000	         1
UYVY to RGB24 - bt.601 - SSE2 - avg resampling                                  	  3.507622	  3.520220	  0.000000	         3
UYVY to RGB24 - bt.709 - SSE2 - avg resampling                                  	  3.499399	  3.520220	  0.000000	         0
UYVY to RGB24 - FR - NON-SSE - fast resampling                                  	 12.968470	 12.960810	  0.000000	         3
UYVY to RGB24 - bt.601 - NON-SSE - fast resampling                              	 12.595980	 12.560790	  0.000000	         7
UYVY to RGB24 - bt.709 - NON-SSE - fast resampling                              	 12.860320	 12.840800	  0.000000	         3
UYVY to RGB24 - FR - NON-SSE - avg resampling                                   	 15.770745	 15.760980	  0.000000	         3
UYVY to RGB24 - bt.601 - NON-SSE - avg resampling                               	 15.017935	 14.920920	  0.040000	         3
UYVY to RGB24 - bt.709 - NON-SSE - avg resampling                               	 15.011651	 14.960940	  0.000000	         3

UYVY to BGR24 - FR - SSE2/SSSE3 - fast resampling                               	  1.369336	  1.440090	  0.000000	         0
UYVY to BGR24 - bt.601 - SSE2/SSSE3 - fast resampling                           	  1.729732	  1.680110	  0.040000	         1
UYVY to BGR24 - bt.709 - SSE2/SSSE3 - fast resampling                           	  1.720795	  1.680110	  0.000000	         3
UYVY to BGR24 - FR - SSE2/SSSE3 - avg resampling                                	  1.777376	  1.760110	  0.000000	         2
UYVY to BGR24 - bt.601 - SSE2/SSSE3 - avg resampling                            	  2.133437	  2.160140	  0.000000	         1
UYVY to BGR24 - bt.709 - SSE2/SSSE3 - avg resampling                            	  2.126805	  2.160130	  0.000000	         0
UYVY to BGR24 - FR - SSE2 - fast resampling                                     	  2.938853	  2.960190	  0.000000	         1
UYVY to BGR24 - bt.601 - SSE2 - fast resampling                                 	  3.011209	  3.040190	  0.000000	         3
UYVY to BGR24 - bt.709 - SSE2 - fast resampling                                 	  2.999424	  3.000190	  0.000000	         0
UYVY to BGR24 - FR - SSE2 - avg resampling                                      	  3.481897	  3.520220	  0.000000	         2
UYVY to BGR24 - bt.601 - SSE2 - avg resampling                                  	  3.574416	  3.640230	  0.000000	         1
UYVY to BGR24 - bt.709 - SSE2 - avg resampling                                  	  3.570697	  3.440210	  0.080000	         2
UYVY to BGR24 - FR - NON-SSE - fast resampling                                  	 13.033309	 13.000810	  0.000000	         3
UYVY to BGR24 - bt.601 - NON-SSE - fast resampling                              	 12.629724	 12.640790	  0.000000	         3
UYVY to BGR24 - bt.709 - NON-SSE - fast resampling                              	 12.713218	 12.720800	  0.000000	         5
UYVY to BGR24 - FR - NON-SSE - avg resampling                                   	 15.285744	 15.320950	  0.000000	         3
UYVY to BGR24 - bt.601 - NON-SSE - avg resampling                               	 15.147458	 15.120940	  0.000000	         5
UYVY to BGR24 - bt.709 - NON-SSE - avg resampling                               	 15.201453	 15.160940	  0.000000	         8

UYVY to YUV422P - FR - SSE2/SSSE3 - no resampling                               	  0.871782	  0.880040	  0.000000	         1
UYVY to YUV422P - FR - SSE2 - no resampling                                     	  0.878288	  0.880060	  0.040000	         0
UYVY to YUV422P - FR - NON-SSE - no resampling                                  	  1.925255	  1.960120	  0.000000	         3

UYVY to v210 - FR - SSE2/SSSE3/SSE41 - no resampling                            	  1.356589	  1.360090	  0.000000	         0
UYVY to v210 - FR - SSE2/SSSE3 - no resampling                                  	  1.442965	  1.320100	  0.000000	         1
UYVY to v210 - FR - NON-SSE - no resampling                                     	  2.818996	  2.840170	  0.000000	         2

YUV422P to ARGB - FR - SSE2/SSSE3 - fast resampling                             	  1.694371	  1.720110	  0.000000	         1
YUV422P to ARGB - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.739923	  1.720110	  0.000000	         0
YUV422P to ARGB - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.756688	  1.800120	  0.000000	         1
YUV422P to ARGB - FR - SSE2/SSSE3 - avg resampling                              	  1.831825	  1.800110	  0.000000	         1
YUV422P to ARGB - bt.601 - SSE2/SSSE3 - avg resampling                          	  2.041620	  2.000130	  0.000000	         2
YUV422P to ARGB - bt.709 - SSE2/SSSE3 - avg resampling                          	  2.024096	  2.000120	  0.040000	         0
YUV422P to ARGB - FR - SSE2 - fast resampling                                   	  1.725303	  1.680110	  0.040000	         0
YUV422P to ARGB - bt.601 - SSE2 - fast resampling                               	  1.778232	  1.760110	  0.040000	         2
YUV422P to ARGB - bt.709 - SSE2 - fast resampling                               	  1.783358	  1.800110	  0.000000	         0
YUV422P to ARGB - FR - SSE2 - avg resampling                                    	  1.989561	  2.000130	  0.000000	         1
YUV422P to ARGB - bt.601 - SSE2 - avg resampling                                	  2.069981	  2.040130	  0.040000	         1
YUV422P to ARGB - bt.709 - SSE2 - avg resampling                                	  2.085678	  2.080130	  0.000000	         0
YUV422P to ARGB - FR - NON-SSE - fast resampling                                	 13.402907	 13.320840	  0.080010	         2
YUV422P to ARGB - bt.601 - NON-SSE - fast resampling                            	 13.362624	 13.240830	  0.000000	         4
YUV422P to ARGB - bt.709 - NON-SSE - fast resampling                            	 13.544627	 13.480840	  0.000000	         3
YUV422P to ARGB - FR - NON-SSE - avg resampling                                 	 13.118813	 13.040820	  0.040000	         2
YUV422P to ARGB - bt.601 - NON-SSE - avg resampling                             	 13.029198	 13.000810	  0.000000	         3
YUV422P to ARGB - bt.709 - NON-SSE - avg resampling                             	 13.179498	 13.160830	  0.000000	         6

YUV422P to BGRA - FR - SSE2/SSSE3 - fast resampling                             	  1.684329	  1.720110	  0.000000	         0
YUV422P to BGRA - bt.601 - SSE2/SSSE3 - fast resampling                         	  1.756438	  1.760110	  0.040010	         0
YUV422P to BGRA - bt.709 - SSE2/SSSE3 - fast resampling                         	  1.758086	  1.760120	  0.000000	         1
YUV422P to BGRA - FR - SSE2/SSSE3 - avg resampling                              	  1.835773	  1.840120	  0.000000	         0
YUV422P to BGRA - bt.601 - SSE2/SSSE3 - avg resampling                          	  2.053363	  2.080130	  0.000000	         0
YUV422P to BGRA - bt.709 - SSE2/SSSE3 - avg resampling                          	  2.049461	  2.000130	  0.000000	         0
YUV422P to BGRA - FR - SSE2 - fast resampling                                   	  1.744943	  1.760110	  0.000000	         0
YUV422P to BGRA - bt.601 - SSE2 - fast resampling                               	  1.783486	  1.760110	  0.000000	         0
YUV422P to BGRA - bt.709 - SSE2 - fast resampling                               	  1.794823	  1.760110	  0.000000	         2
YUV422P to BGRA - FR - SSE2 - avg resampling                                    	  1.985596	  2.000130	  0.000000	         1
YUV422P to BGRA - bt.601 - SSE2 - avg resampling                                	  2.077606	  2.080120	  0.000000	         2
YUV422P to BGRA - bt.709 - SSE2 - avg resampling                                	  2.089093	  2.040130	  0.000000	         0
YUV422P to BGRA - FR - NON-SSE - fast resampling                                	 15.975958	 15.840990	  0.040000	         8
YUV422P to BGRA - bt.601 - NON-SSE - fast resampling                            	 13.679744	 13.640850	  0.000000	         3
YUV422P to BGRA - bt.709 - NON-SSE - fast resampling                            	 13.828542	 13.840860	  0.000000	         5
